Date,TotalSamples
2021-04-11,22690258.0
2021-04-12,22806423.0
2021-04-13,22928322.0
2021-04-14,23041564.0
2021-04-15,23170964.0
2021-04-16,23304701.0
2021-04-17,23448009.0
2021-04-18,23593654.0
2021-04-19,23716866.0
2021-04-20,23864354.0
2021-04-21,24016635.0
2021-04-22,24179169.0
2021-04-23,24356635.0
2021-04-24,24546248.0
2021-04-25,24722862.0
2021-04-26,24889269.0
2021-04-27,25059385.0
2021-04-28,25231382.0
2021-04-29,25407198.0
2021-04-30,25596991.0
2021-05-01,25774973.0
2021-05-02,25933338.0
2021-05-03,26082428.0
2021-05-04,26236135.0
2021-05-05,26391359.0
2021-05-06,26555800.0
2021-05-07,26714702.0
2021-05-08,26871729.0
2021-05-09,27018220.0
2021-05-10,27142330.0
2021-05-11,27258568.0
2021-05-12,27393360.0
2021-05-13,27521028.0
2021-05-14,27648133.0
2021-05-15,27766478.0
2021-05-16,27879697.0
2021-05-17,27976933.0
2021-05-18,28070180.0
2021-05-19,28199718.0
2021-05-20,28320429.0
2021-05-21,28453442.0
2021-05-22,28582203.0
2021-05-23,28707320.0
2021-05-24,28816043.0
2021-05-25,28923718.0
2021-05-26,29061302.0
2021-05-27,29198945.0
2021-05-28,29339728.0
2021-05-29,29475822.0
2021-05-30,29614631.0
2021-05-31,29736960.0
2021-06-01,29853184.0
2021-06-02,29999107.0
2021-06-03,30149275.0
2021-06-04,30299885.0
2021-06-05,30442176.0
2021-06-06,30600450.0
2021-06-07,30732003.0
2021-06-08,30862227.0
2021-06-09,31026189.0
2021-06-10,31193920.0
2021-06-11,31363615.0
2021-06-12,31511642.0
2021-06-13,31641259.0
2021-06-14,31791001.0
2021-06-15,31923601.0
2021-06-16,32092313.0
2021-06-17,32250755.0
2021-06-18,32393253.0
2021-06-19,32565018.0
2021-06-20,32739539.0
2021-06-21,32889270.0
2021-06-22,33018369.0
2021-06-23,33189023.0
2021-06-24,33350310.0
2021-06-25,33508382.0
2021-06-26,33673392.0
2021-06-27,33838028.0
2021-06-28,33971945.0
2021-06-29,34098615.0
2021-06-30,34269727.0
2021-07-01,34425805.0
2021-07-02,34580906.0
2021-07-03,34735561.0
2021-07-04,34888644.0
2021-07-05,35035219.0
2021-07-06,35152131.0
2020-04-01,7965.0
2020-04-02,8456.0
2020-04-03,9139.0
2020-04-04,9744.0
2020-04-05,10221.0
2020-04-06,10716.0
2020-04-07,11232.0
2020-04-08,11986.0
2020-04-09,12710.0
2020-04-10,13339.0
2020-04-11,14163.0
2020-04-12,14989.0
2020-04-13,15683.0
2020-04-14,16235.0
2020-04-15,16475.0
2020-04-16,17400.0
2020-04-17,18029.0
2020-04-18,18774.0
2020-04-19,19351.0
2020-04-20,19756.0
2020-04-21,20252.0
2020-04-22,20821.0
2020-04-23,21334.0
2020-04-24,21940.0
2020-04-25,22360.0
2020-04-26,22954.0
2020-04-27,24146.0
2020-04-28,24855.0
2020-04-29,25827.0
2020-04-30,27481.0
2020-05-01,29012.0
2020-05-02,33276.0
2020-05-03,34608.0
2020-05-04,35441.0
2020-05-05,36312.0
2020-05-06,37546.0
2020-05-07,38206.0
2020-05-08,39266.0
2020-05-09,40123.0
2020-05-10,41279.0
2020-05-11,41700.0
2020-05-12,42461.0
2020-05-13,43648.0
2020-05-14,45039.0
2020-05-15,46831.0
2020-05-16,48433.0
2020-05-17,50036.0
2020-05-18,51059.0
2020-05-19,52588.0
2020-05-20,54633.0
2020-05-21,56373.0
2020-05-22,58382.0
2020-05-23,60443.0
2020-05-24,61900.0
2020-05-25,63009.0
2020-05-26,65303.0
2020-05-27,67961.0
2020-05-28,70622.0
2020-05-29,74214.0
2020-05-30,77257.0
2020-05-31,77508.0
2020-06-01,82449.0
2020-06-02,86169.0
2020-06-03,95348.0
2020-06-04,99692.0
2020-06-05,104045.0
2020-06-06,107796.0
2020-06-07,111930.0
2020-06-08,113956.0
2020-06-09,126088.0
2020-06-10,131006.0
2020-06-11,135974.0
2020-06-12,140457.0
2020-06-13,144842.0
2020-06-14,149164.0
2020-06-15,151686.0
2020-06-16,157117.0
2020-06-17,161829.0
2020-06-18,169035.0
2020-06-19,173729.0
2020-06-20,178559.0
2020-06-21,183201.0
2020-06-22,185903.0
2020-06-23,192059.0
2020-06-24,197567.0
2020-06-25,203574.0
2020-06-26,209456.0
2020-06-27,215243.0
2020-06-28,220821.0
2020-06-29,224737.0
2020-06-30,231570.0
2020-07-01,239017.0
2020-07-02,246799.0
2020-07-03,253011.0
2020-07-04,260011.0
2020-07-05,268218.0
2020-07-06,275823.0
2020-07-07,285968.0
2020-07-08,296183.0
2020-07-09,307219.0
2020-07-10,320485.0
2020-07-11,334849.0
2020-07-12,347529.0
2020-07-13,416282.0
2020-07-14,435043.0
2020-07-15,453716.0
2020-07-16,472271.0
2020-07-17,489395.0
2020-07-18,514140.0
2020-07-19,532505.0
2020-07-20,546000.0
2020-07-21,567278.0
2020-07-22,588930.0
2020-07-23,612266.0
2020-07-24,635272.0
2020-07-25,653982.0
2020-07-26,672748.0
2020-07-27,688163.0
2020-07-28,709348.0
2020-07-29,733413.0
2020-07-30,753485.0
2020-07-31,776268.0
2020-08-01,795919.0
2020-08-02,817078.0
2020-08-03,834215.0
2020-08-04,858960.0
2020-08-05,884056.0
2020-08-06,908355.0
2020-08-07,936651.0
2020-08-08,963632.0
2020-08-09,984208.0
2020-08-10,1000988.0
2020-08-11,1027433.0
2020-08-12,1056360.0
2020-08-13,1087722.0
2020-08-14,1120935.0
2020-08-15,1154365.0
2020-08-16,1182727.0
2020-08-17,1205759.0
2020-08-18,1240076.0
2020-08-19,1276358.0
2020-08-20,1312992.0
2020-08-21,1349071.0
2020-08-22,1386775.0
2020-08-23,1422558.0
2020-08-24,1446380.0
2020-08-25,1484907.0
2020-08-26,1525792.0
2020-08-27,1564783.0
2020-08-28,1608013.0
2020-08-29,1643633.0
2020-08-30,1669779.0
2020-08-31,1685203.0
2020-09-01,1697042.0
2020-09-02,1724658.0
2020-09-03,1755568.0
2020-09-04,1792330.0
2020-09-05,1832275.0
2020-09-06,1872496.0
2020-09-07,1891703.0
2020-09-08,1933294.0
2020-09-09,1978316.0
2020-09-10,2018921.0
2020-09-11,2053801.0
2020-09-12,2099549.0
2020-09-13,2132795.0
2020-09-14,2152585.0
2020-09-15,2198858.0
2020-09-16,2245139.0
2020-09-17,2287796.0
2020-09-18,2336217.0
2020-09-19,2384611.0
2020-09-20,2427374.0
2020-09-21,2450599.0
2020-09-22,2492757.0
2020-09-23,2545385.0
2020-09-24,2600359.0
2020-09-25,2657430.0
2020-09-26,2717040.0
2020-09-27,2770734.0
2020-09-28,2804319.0
2020-09-29,2862094.0
2020-09-30,2925776.0
2020-10-01,2985534.0
2020-10-02,3049791.0
2020-10-03,3104878.0
2020-10-04,3164072.0
2020-10-05,3198423.0
2020-10-06,3263691.0
2020-10-07,3340242.0
2020-10-08,3402903.0
2020-10-09,3471365.0
2020-10-10,3538678.0
2020-10-11,3594320.0
2020-10-12,3628429.0
2020-10-13,3676682.0
2020-10-14,3726738.0
2020-10-15,3776892.0
2020-10-16,3828728.0
2020-10-17,3880795.0
2020-10-18,3939199.0
2020-10-19,3975798.0
2020-10-20,4029699.0
2020-10-21,4091729.0
2020-10-22,4147822.0
2020-10-23,4212611.0
2020-10-24,4280204.0
2020-10-25,4328416.0
2020-10-26,4363557.0
2020-10-27,4409750.0
2020-10-28,4476730.0
2020-10-29,4531069.0
2020-10-30,4585050.0
2020-10-31,4645049.0
2020-11-01,4695059.0
2020-11-02,4728404.0
2020-11-03,4789542.0
2020-11-04,4860812.0
2020-11-05,4922200.0
2020-11-06,4985584.0
2020-11-07,5049635.0
2020-11-08,5098433.0
2020-11-09,5130922.0
2020-11-10,5185673.0
2020-11-11,5249865.0
2020-11-12,5307067.0
2020-11-13,5365288.0
2020-11-14,5426841.0
2020-11-15,5472967.0
2020-11-16,5498108.0
2020-11-17,5554265.0
2020-11-18,5621634.0
2020-11-19,5688651.0
2020-11-20,5749016.0
2020-11-21,5809226.0
2020-11-22,5857241.0
2020-11-23,5892900.0
2020-11-24,5952883.0
2020-11-25,6018925.0
2020-11-26,6074921.0
2020-11-27,6114029.0
2020-11-28,6178012.0
2020-11-29,6227787.0
2020-11-30,6262476.0
2020-12-01,6321285.0
2020-12-02,6378278.0
2020-12-03,6438754.0
2020-12-04,6496210.0
2020-12-05,6556713.0
2020-12-06,6608606.0
2020-12-07,6642364.0
2020-12-08,6702885.0
2020-12-09,6755630.0
2020-12-10,6808399.0
2020-12-11,6861907.0
2020-12-12,6921597.0
2020-12-13,6967972.0
2020-12-14,6999865.0
2020-12-15,7056318.0
2020-12-16,7118200.0
2020-12-17,7179051.0
2020-12-18,7233523.0
2020-12-19,7293518.0
2020-12-20,7347376.0
2020-12-21,7382223.0
2020-12-22,7447052.0
2020-12-23,7508489.0
2020-12-24,7564562.0
2020-12-25,7613415.0
2020-12-26,7649001.0
2020-12-27,7695117.0
2020-12-28,7727986.0
2020-12-29,7789764.0
2020-12-30,7853651.0
2020-12-31,7911934.0
2021-01-01,7964724.0
2021-01-02,8018822.0
2021-01-03,8066113.0
2021-01-04,8099621.0
2021-01-05,8160890.0
2021-01-06,8224781.0
2021-01-07,8285394.0
2021-01-08,8344963.0
2021-01-09,8406202.0
2021-01-10,8451897.0
2021-01-11,8487178.0
2021-01-12,8551792.0
2021-01-13,8620873.0
2021-01-14,8688585.0
2021-01-15,8751519.0
2021-01-16,8816427.0
2021-01-17,8868737.0
2021-01-18,8901830.0
2021-01-19,8968089.0
2021-01-20,9029621.0
2021-01-21,9090900.0
2021-01-22,9148957.0
2021-01-23,9210023.0
2021-01-24,9258401.0
2021-01-25,9289304.0
2021-01-26,9349619.0
2021-01-27,9400749.0
2021-01-28,9459221.0
2021-01-29,9518036.0
2021-01-30,9576795.0
2021-01-31,9625913.0
2021-02-01,9659492.0
2021-02-02,9712432.0
2021-02-03,9772067.0
2021-02-04,9856074.0
2021-02-05,9948005.0
2021-02-06,10030809.0
2021-02-07,10096326.0
2021-02-08,10144253.0
2021-02-09,10214097.0
2021-02-10,10294203.0
2021-02-11,10365859.0
2021-02-12,10440267.0
2021-02-13,10526236.0
2021-02-14,10588079.0
2021-02-15,10627542.0
2021-02-16,10701894.0
2021-02-17,10771847.0
2021-02-18,10839353.0
2021-02-19,10906927.0
2021-02-20,10972895.0
2021-02-21,11030136.0
2021-02-22,11068239.0
2021-02-23,11137843.0
2021-02-24,11208411.0
2021-02-25,11271993.0
2021-02-26,11339805.0
2021-02-27,11413515.0
2021-02-28,11476284.0
2021-03-01,11522279.0
2021-03-02,11590373.0
2021-03-03,11650019.0
2021-03-04,11713060.0
2021-03-05,11779163.0
2021-03-06,11840927.0
2021-03-07,11892875.0
2021-03-08,11931921.0
2021-03-09,11997827.0
2021-03-10,12060313.0
2021-03-11,12130151.0
2021-03-12,12182285.0
2021-03-13,12240629.0
2021-03-14,12291194.0
2021-03-15,12329604.0
2021-03-16,12390578.0
2021-03-17,12450771.0
2021-03-18,12505085.0
2021-03-19,12558269.0
2021-03-20,12617046.0
2021-03-21,12661721.0
2021-03-22,12696542.0
2021-03-23,12753967.0
2021-03-24,12810707.0
2021-03-25,12861734.0
2021-03-26,12913986.0
2021-03-27,12966274.0
2021-03-28,13013503.0
2021-03-29,13050880.0
2021-03-30,13109437.0
2021-03-31,13158864.0
2021-04-01,13213211.0
2021-04-02,13264994.0
2021-04-03,13309773.0
2021-04-04,13354944.0
2021-04-05,13395135.0
2021-04-06,13454186.0
2021-04-07,13514740.0
2021-04-08,13578641.0
2021-04-09,13641881.0
2021-04-10,13703838.0
2021-04-11,13768841.0
2021-04-12,13814258.0
2021-04-13,13887699.0
2021-04-14,13952957.0
2021-04-15,14013857.0
2021-04-16,14081632.0
2021-04-17,14162843.0
2021-04-18,14271741.0
2021-04-19,14359016.0
2021-04-20,14471237.0
2021-04-21,14593000.0
2021-04-22,14728177.0
2021-04-23,14858794.0
2021-04-24,14989949.0
2021-04-25,15116722.0
2021-04-26,15213100.0
2021-04-27,15354299.0
2021-04-28,15492489.0
2021-04-29,15650037.0
2021-04-30,15799524.0
2021-05-01,15945998.0
2021-05-02,16058633.0
2021-05-03,16154929.0
2021-05-04,16297517.0
2021-05-05,16460838.0
2021-05-06,16616470.0
2021-05-07,16760815.0
2021-05-08,16909361.0
2021-05-09,17033341.0
2021-05-10,17133089.0
2021-05-11,17272376.0
2021-05-12,17418696.0
2021-05-13,17558352.0
2021-05-14,17689727.0
2021-05-15,17812355.0
2021-05-16,17928337.0
2021-05-17,18014842.0
2021-05-18,18149395.0
2021-05-19,18289940.0
2021-05-20,18421465.0
2021-05-21,18555023.0
2021-05-22,18681051.0
2021-05-23,18794256.0
2021-05-24,18881587.0
2021-05-25,19024615.0
2021-05-26,19168987.0
2021-05-27,19304219.0
2021-05-28,19440287.0
2021-05-29,19582046.0
2021-05-30,19706583.0
2021-05-31,19795928.0
2021-06-01,19926522.0
2021-06-02,20055047.0
2021-06-03,20178932.0
2021-06-04,20288452.0
2021-06-05,20404806.0
2021-06-06,20507598.0
2021-06-07,20578167.0
2021-06-08,20688146.0
2021-06-09,20803168.0
2021-06-10,20910418.0
2021-06-11,21017514.0
2021-06-12,21126248.0
2021-06-13,21220925.0
2021-06-14,21289498.0
2021-06-15,21393618.0
2021-06-16,21506139.0
2021-06-17,21621033.0
2021-06-18,21732157.0
2021-06-19,21853900.0
2021-06-20,21961374.0
2021-06-21,22039227.0
2021-06-22,22156947.0
2021-06-23,22281273.0
2021-06-24,22397780.0
2021-06-25,22506647.0
2021-06-26,22620276.0
2021-06-27,22724272.0
2021-06-28,22809717.0
2021-06-29,22932942.0
2021-06-30,23073669.0
2021-07-01,23198555.0
2021-07-02,23318214.0
2021-07-03,23438111.0
2021-07-04,23556158.0
2021-07-05,23636292.0
2021-07-06,23768112.0
2020-04-13,618.0
2020-04-14,760.0
2020-04-15,820.0
2020-04-16,917.0
2020-04-19,991.0
2020-04-21,1137.0
2020-04-29,1949.0
2020-04-30,2245.0
2020-05-01,2430.0
2020-05-02,2434.0
2020-05-03,2434.0
2020-05-04,2639.0
2020-05-09,3503.0
2020-05-13,3683.0
2020-05-16,4067.0
2020-05-18,4219.0
2020-05-19,4730.0
2020-05-21,5291.0
2020-05-22,5505.0
2020-05-23,5727.0
2020-05-24,5730.0
2020-05-25,5896.0
2020-05-30,7354.0
2020-05-31,7354.0
2020-06-02,8310.0
2020-06-05,9754.0
2020-06-06,10164.0
2020-06-09,10249.0
2020-06-11,10855.0
2020-06-12,10986.0
2020-06-13,11135.0
2020-06-14,11135.0
2020-06-15,11260.0
2020-06-16,11537.0
2020-06-17,11626.0
2020-06-18,12082.0
2020-06-19,12516.0
2020-06-20,12838.0
2020-06-21,12838.0
2020-06-22,13018.0
2020-06-23,13118.0
2020-06-24,13313.0
2020-06-25,13521.0
2020-06-26,13636.0
2020-06-27,13717.0
2020-06-29,13886.0
2020-07-01,14076.0
2020-07-02,14272.0
2020-07-03,14361.0
2020-07-04,14537.0
2020-07-05,14537.0
2020-07-07,14833.0
2020-07-08,14938.0
2020-07-09,15067.0
2020-07-10,15186.0
2020-07-11,15293.0
2020-07-12,15295.0
2020-07-13,15393.0
2020-07-14,15603.0
2020-07-16,15830.0
2020-07-18,16192.0
2020-07-19,16225.0
2020-07-20,16467.0
2020-07-21,16639.0
2020-07-22,16850.0
2020-07-23,16972.0
2020-07-24,17395.0
2020-07-25,17625.0
2020-07-26,17626.0
2020-07-27,18071.0
2020-07-28,18438.0
2020-07-29,18849.0
2020-07-30,19143.0
2020-07-31,19465.0
2020-08-01,19833.0
2020-08-02,19860.0
2020-08-03,20240.0
2020-08-04,20601.0
2020-08-05,20978.0
2020-08-06,21383.0
2020-08-07,21740.0
2020-08-08,22013.0
2020-08-09,22015.0
2020-08-10,22161.0
2020-08-11,22709.0
2020-08-12,23034.0
2020-08-13,23430.0
2020-08-14,24197.0
2020-08-15,24253.0
2020-08-16,24273.0
2020-08-17,24702.0
2020-08-18,25208.0
2020-08-19,25501.0
2020-08-20,25947.0
2020-08-21,26302.0
2020-08-22,26531.0
2020-08-23,26654.0
2020-08-24,26894.0
2020-08-25,27735.0
2020-08-26,28719.0
2020-08-27,29614.0
2020-08-28,30311.0
2020-08-29,30973.0
2020-08-31,31037.0
2020-09-01,31154.0
2020-09-02,31196.0
2020-09-04,31389.0
2020-09-05,36302.0
2020-09-07,36429.0
2020-09-08,36740.0
2020-09-09,36875.0
2020-09-10,40397.0
2020-09-11,40478.0
2020-09-12,42080.0
2020-09-13,42621.0
2020-09-14,43357.0
2020-09-15,44147.0
2020-09-21,48490.0
2020-09-26,52003.0
2020-09-29,53758.0
2020-10-02,56277.0
2020-10-06,58978.0
2020-10-07,59766.0
2020-10-08,60690.0
2020-10-23,71063.0
2020-10-24,71849.0
2020-10-25,72336.0
2020-11-01,76512.0
2020-11-04,78446.0
2020-11-07,80291.0
2020-11-08,80731.0
2020-11-09,81433.0
2020-11-10,82192.0
2020-11-11,83113.0
2020-11-12,83893.0
2020-11-13,84408.0
2020-11-14,84939.0
2020-11-15,85438.0
2020-11-16,85887.0
2020-11-17,86477.0
2020-11-18,86897.0
2020-11-19,87454.0
2020-11-20,88006.0
2020-11-21,88444.0
2020-11-23,89436.0
2020-11-24,90344.0
2020-11-25,90815.0
2020-11-26,91578.0
2020-11-28,92542.0
2020-11-29,93077.0
2020-12-01,94356.0
2020-12-02,95168.0
2020-12-03,95672.0
2020-12-05,96751.0
2020-12-06,97308.0
2020-12-08,99110.0
2020-12-11,99590.0
2020-12-12,99966.0
2020-12-13,100315.0
2020-12-14,100634.0
2020-12-15,100926.0
2020-12-16,101224.0
2020-12-18,101651.0
2020-12-19,101962.0
2020-12-20,102236.0
2020-12-21,102480.0
2020-12-22,102753.0
2020-12-23,103073.0
2020-12-24,103446.0
2020-12-25,103821.0
2020-12-26,104165.0
2020-12-27,104381.0
2020-12-28,104632.0
2020-12-30,105350.0
2020-12-31,105617.0
2021-01-01,106054.0
2021-01-02,106411.0
2021-01-03,106684.0
2021-01-04,106951.0
2021-01-05,107274.0
2021-01-06,107486.0
2021-01-07,107808.0
2021-01-08,108152.0
2021-01-09,108370.0
2021-01-10,108685.0
2021-01-11,109004.0
2021-01-12,109427.0
2021-01-13,109774.0
2021-01-14,110068.0
2021-04-23,191160.0
2021-04-28,197926.0
2021-04-29,199107.0
2021-04-30,200311.0
2021-05-01,201519.0
2021-05-02,202708.0
2021-05-03,203524.0
2021-05-04,205687.0
2021-05-05,208361.0
2021-05-06,210244.0
2021-05-07,212898.0
2021-05-08,215228.0
2021-05-09,216152.0
2021-05-10,218437.0
2021-05-11,220429.0
2021-05-12,224121.0
2021-05-13,226076.0
2021-05-14,228133.0
2021-05-15,229620.0
2021-05-16,230468.0
2021-05-17,232702.0
2021-05-18,234315.0
2021-05-19,235737.0
2021-05-20,237486.0
2021-05-21,239407.0
2021-05-22,240847.0
2021-05-23,241657.0
2021-05-24,244685.0
2021-05-25,247238.0
2021-05-26,249642.0
2021-05-27,252883.0
2021-05-28,254875.0
2021-05-29,257146.0
2021-05-30,259110.0
2021-05-31,262237.0
2021-06-01,265523.0
2021-06-02,267891.0
2021-06-03,271206.0
2021-06-04,274174.0
2021-06-05,276524.0
2021-06-06,278229.0
2021-06-07,280494.0
2021-06-08,284117.0
2021-06-09,286363.0
2021-06-10,289186.0
2021-06-11,291491.0
2021-06-12,293941.0
2021-06-13,296612.0
2021-06-14,300315.0
2021-06-15,303421.0
2021-06-16,306968.0
2021-06-17,310198.0
2021-06-18,313330.0
2021-06-19,316147.0
2021-06-20,318865.0
2021-06-21,322895.0
2021-06-22,325979.0
2021-06-23,329842.0
2021-06-24,333300.0
2021-06-25,337394.0
2021-06-26,340262.0
2021-06-27,342811.0
2021-06-28,347244.0
2021-06-29,350860.0
2021-06-30,355634.0
2021-07-01,359314.0
2021-07-02,362299.0
2021-07-03,364904.0
2021-07-04,366955.0
2021-07-05,370625.0
2021-07-06,373706.0
2021-01-21,524.0
2021-01-24,687.0
2021-01-25,888.0
2021-01-31,2328.0
2021-02-01,2919.0
2021-02-02,4125.0
2021-02-03,4263.0
2021-02-04,5321.0
2021-02-05,6141.0
2021-02-06,7537.0
2021-02-07,8160.0
2021-02-08,9136.0
2021-02-09,10230.0
2021-02-10,11391.0
2021-02-11,12738.0
2021-02-12,14179.0
2021-02-13,15895.0
2021-02-14,16808.0
2021-02-15,17518.0
2021-02-16,18510.0
2021-02-17,19652.0
2021-02-18,20713.0
2021-02-19,21702.0
2021-02-20,22895.0
2021-02-21,24868.0
2021-02-22,26676.0
2021-02-23,27527.0
2021-02-24,28403.0
2021-02-25,28881.0
2021-02-26,29383.0
2021-02-27,30210.0
2021-02-28,31207.0
2021-03-01,32397.0
2021-03-02,32849.0
2021-03-03,33417.0
2021-03-04,34637.0
2021-03-05,35498.0
2021-03-06,36349.0
2021-03-07,36930.0
2021-03-08,37341.0
2021-03-09,38175.0
2021-03-10,38831.0
2021-03-11,39660.0
2021-03-12,40152.0
2021-03-13,41048.0
2021-03-14,41486.0
2021-03-15,42114.0
2021-03-16,42672.0
2021-03-17,43221.0
2021-03-18,43602.0
2021-03-19,43956.0
2021-03-20,44268.0
2021-03-21,44549.0
2021-03-22,45311.0
2021-03-23,45771.0
2021-03-24,46119.0
2021-03-25,46385.0
2021-03-26,46747.0
2021-03-27,47215.0
2021-03-28,47410.0
2021-03-29,47601.0
2021-03-30,47971.0
2021-03-31,48477.0
2021-04-01,48856.0
2021-04-02,49048.0
2021-04-03,49545.0
2021-04-04,50076.0
2021-04-05,50450.0
2021-04-06,50636.0
2021-04-07,50955.0
2021-04-08,51231.0
2021-04-09,51803.0
2021-04-10,52199.0
2021-04-11,52412.0
2021-04-12,52773.0
2021-04-13,53108.0
2021-04-14,53552.0
2021-04-15,54076.0
2021-04-16,54763.0
2021-04-17,56009.0
2021-04-18,57376.0
2021-04-19,58963.0
2021-04-20,59445.0
2021-04-21,61382.0
2021-04-22,63289.0
2021-04-23,64484.0
2021-04-24,66588.0
2021-04-25,68263.0
2021-04-26,69296.0
2021-04-27,71202.0
2021-04-28,72264.0
2021-04-29,74480.0
2021-04-30,75713.0
2021-05-01,78748.0
2021-05-02,80697.0
2021-05-03,81187.0
2021-05-04,82955.0
2021-05-05,84262.0
2021-05-06,86221.0
2021-05-07,87650.0
2021-05-08,89009.0
2021-05-09,89943.0
2021-05-10,90414.0
2021-05-11,91126.0
2021-05-12,92022.0
2021-05-13,94218.0
2021-05-14,95371.0
2021-05-15,95774.0
2021-05-16,96332.0
2021-05-17,97383.0
2021-05-18,99920.0
2021-05-19,102844.0
2021-05-20,106045.0
2021-05-21,108986.0
2021-05-22,112080.0
2021-05-23,113934.0
2021-05-24,117089.0
2021-05-25,120405.0
2021-05-26,121681.0
2021-05-27,124125.0
2021-05-28,126221.0
2021-05-29,128123.0
2021-05-30,131425.0
2021-05-31,134616.0
2021-06-01,136822.0
2021-06-02,139285.0
2021-06-03,141619.0
2021-06-04,143494.0
2021-06-05,145128.0
2021-06-06,146395.0
2021-06-07,147208.0
2021-06-08,149221.0
2021-06-09,151065.0
2021-06-10,152867.0
2021-06-11,154018.0
2021-06-12,156051.0
2021-06-13,157110.0
2021-06-14,158631.0
2021-06-15,160526.0
2021-06-16,162152.0
2021-06-17,163660.0
2021-06-18,164780.0
2021-06-19,166042.0
2021-06-20,167129.0
2021-06-21,168498.0
2021-06-22,169897.0
2021-06-23,171331.0
2021-06-24,172961.0
2021-06-25,174336.0
2021-06-26,175545.0
2021-06-27,176333.0
2021-06-28,178433.0
2021-06-29,180297.0
2021-06-30,181741.0
2021-07-01,184431.0
2021-07-02,186686.0
2021-07-03,188036.0
2021-07-04,188873.0
2021-07-05,190704.0
2021-07-06,192412.0
2020-04-05,2812.0
2020-04-07,3770.0
2020-04-08,4056.0
2020-04-09,5135.0
2020-04-10,7049.0
2020-04-11,8516.0
2020-04-12,10481.0
2020-04-13,10481.0
2020-04-14,8105.0
2020-04-15,9596.0
2020-04-16,13492.0
2020-04-17,15302.0
2020-04-18,14978.0
2020-04-19,17835.0
2020-04-20,19142.0
2020-04-21,20905.0
2020-04-22,22664.0
2020-04-23,24548.0
2020-04-24,26233.0
2020-04-25,27866.0
2020-04-26,25232.0
2020-04-27,27009.0
2020-04-28,31060.0
2020-04-29,33837.0
2020-04-30,41712.0
2020-05-01,44116.0
2020-05-02,46578.0
2020-05-03,49186.0
2020-05-04,52095.0
2020-05-05,54595.0
2020-05-06,54595.0
2020-05-07,61020.0
2020-05-08,63705.0
2020-05-09,68010.0
2020-05-10,72069.0
2020-05-11,76039.0
2020-05-12,80885.0
2020-05-13,85903.0
2020-05-14,89760.0
2020-05-15,93849.0
2020-05-16,99677.0
2020-05-17,103898.0
2020-05-18,112168.0
2020-05-19,116473.0
2020-05-20,120737.0
2020-05-21,125608.0
2020-05-22,129060.0
2020-05-23,132769.0
2020-05-24,135889.0
2020-05-25,138584.0
2020-05-26,141508.0
2020-05-27,146144.0
2020-05-28,151182.0
2020-05-29,155436.0
2020-05-30,161552.0
2020-05-31,167808.0
2020-06-01,172019.0
2020-06-02,177481.0
2020-06-03,183662.0
2020-06-04,189252.0
2020-06-05,195249.0
2020-06-06,200913.0
2020-06-07,208514.0
2020-06-08,215194.0
2020-06-09,220936.0
2020-06-10,228042.0
2020-06-11,233740.0
2020-06-12,241461.0
2020-06-13,246973.0
2020-06-14,252762.0
2020-06-15,258040.0
2020-06-16,263983.0
2020-06-17,271205.0
2020-06-18,277451.0
2020-06-19,282674.0
2020-06-20,290831.0
2020-06-21,296943.0
2020-06-22,302673.0
2020-06-23,307812.0
2020-06-24,314978.0
2020-06-25,321595.0
2020-06-26,329079.0
2020-06-27,337041.0
2020-06-28,344836.0
2020-06-29,353612.0
2020-06-30,365467.0
2020-07-01,372811.0
2020-07-02,380655.0
2020-07-03,389180.0
2020-07-04,398329.0
2020-07-05,407882.0
2020-07-06,417402.0
2020-07-07,427143.0
2020-07-08,437930.0
2020-07-09,449680.0
2020-07-10,460941.0
2020-07-11,474461.0
2020-07-12,486176.0
2020-07-13,509223.0
2020-07-14,521700.0
2020-07-15,540483.0
2020-07-16,553082.0
2020-07-17,567364.0
2020-07-18,583655.0
2020-07-19,599640.0
2020-07-20,615862.0
2020-07-21,631067.0
2020-07-22,645003.0
2020-07-23,658869.0
2020-07-24,670155.0
2020-07-25,684419.0
2020-07-26,698171.0
2020-07-27,711982.0
2020-07-28,724673.0
2020-07-29,738986.0
2020-07-30,752924.0
2020-07-31,767571.0
2020-08-01,783769.0
2020-08-02,799500.0
2020-08-03,812362.0
2020-08-04,825723.0
2020-08-05,838041.0
2020-08-06,846484.0
2020-08-07,859921.0
2020-08-08,874678.0
2020-08-09,891698.0
2020-08-10,909926.0
2020-08-11,931143.0
2020-08-12,951822.0
2020-08-13,972046.0
2020-08-14,992172.0
2020-08-15,1013332.0
2020-08-16,1035343.0
2020-08-17,1055205.0
2020-08-18,1072575.0
2020-08-19,1089939.0
2020-08-20,1111158.0
2020-08-21,1133826.0
2020-08-22,1158510.0
2020-08-23,1181280.0
2020-08-24,1203705.0
2020-08-25,1226559.0
2020-08-26,1248021.0
2020-08-27,1271846.0
2020-08-28,1297699.0
2020-08-29,1324851.0
2020-08-30,1349814.0
2020-08-31,1377427.0
2020-09-01,1398277.0
2020-09-02,1419750.0
2020-09-03,1443477.0
2020-09-04,1469459.0
2020-09-05,1494848.0
2020-09-06,1519014.0
2020-09-07,1541356.0
2020-09-08,1563953.0
2020-09-09,1587945.0
2020-09-10,1611639.0
2020-09-11,1635070.0
2020-09-12,1658175.0
